collect_scheduled_date,collect_token,pickup_date,quantity,title,unique_client,dependents_qty,household,preferred_languages,primary_contact,Sex,status,age_group,family_name,pickup_month,pickup_day,distance_km,days_since_last_visit,days_since_last_pickup,visit_count,visits_last_1m,visits_last_3m,visits_last_6m,client_returned,recent_returned_1m,recent_returned_3m,recent_returned_6m,missed_pickup,scheduled_but_missed,is_future_scheduled,schedule_pickup_gap_days,scheduled_month,scheduled_weekday,pickup_weekday
2023-11-01 03:00:00,YG56IH,2023-11-01 13:37:00,1,food ,1698787701611x491540968538112000,5,yes,Arabic,1698787998725x463866495869124600,Undefined,Active,36-60,Family 34,11.0,1,8.51982699439192,298,298.0,10,0,3,6,1,0,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-11-01 03:00:00,URL55I,2023-11-01 14:14:00,1,Hamper pick up,1696015552299x997011629953982200,1,yes,Arabic,1702664867314x506760985222091600,Male,Closed,60+,Family 35,11.0,1,10.050485539425786,298,298.0,8,0,0,3,1,0,0,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-11-01 03:00:00,RGHQ2T,2023-11-01 14:26:00,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,11.0,1,0.3842189194663776,298,298.0,1,0,0,0,0,0,0,0,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,0WMF6Q,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,268,,1,0,0,0,0,0,0,0,1,True,False,,12,Friday,
2024-01-01 04:00:00,RDPLRI,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,237,,1,0,0,0,0,0,0,0,1,True,False,,1,Monday,
2024-02-01 04:00:00,8QVPEO,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,206,,1,0,0,0,0,0,0,0,1,True,False,,2,Thursday,
2024-03-01 04:00:00,4C1INX,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,177,,1,0,0,0,0,0,0,0,1,True,False,,3,Friday,
2024-04-01 03:00:00,KUBEEP,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,146,,1,0,0,0,0,0,0,0,1,True,False,,4,Monday,
2024-05-01 03:00:00,J0AR62,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,116,,1,0,0,0,0,0,0,0,1,True,False,,5,Wednesday,
2024-06-01 03:00:00,SUS0PK,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,85,,1,0,0,0,0,0,0,0,1,True,False,,6,Saturday,
2024-07-01 03:00:00,I2IKDC,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,55,,1,0,0,0,0,0,0,0,1,True,False,,7,Monday,
2024-08-01 03:00:00,TYSEMU,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,24,,1,0,0,0,0,0,0,0,1,True,False,,8,Thursday,
2024-09-01 03:00:00,MP0RAQ,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,-7,,1,0,0,0,0,0,0,0,1,True,True,,9,Sunday,
2024-10-01 03:00:00,Y5HDYY,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,-37,,1,0,0,0,0,0,0,0,1,True,True,,10,Tuesday,
2024-11-01 03:00:00,IIICDK,,1,Hamper pickup ,1696014622410x357119565461609700,1,yes,English,1702664857137x625173902579716500,Male,Active,36-60,Family 36,,1,0.3842189194663776,-68,,1,0,0,0,0,0,0,0,1,True,True,,11,Friday,
2023-11-01 03:00:00,IR8PUW,2023-11-01 14:32:00,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,11.0,1,7.964800510850511,298,298.0,7,1,3,5,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,XF7MV1,,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,,1,7.964800510850511,268,,7,1,3,5,1,1,1,1,1,True,False,,12,Friday,
2024-02-01 04:00:00,OYXMO9,,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,,1,7.964800510850511,206,,7,1,3,5,1,1,1,1,1,True,False,,2,Thursday,
2024-04-01 03:00:00,KWS2G0,2024-04-01 16:35:00,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,4.0,1,7.964800510850511,146,146.0,7,1,3,5,1,1,1,1,0,False,False,0.0,4,Monday,Monday
2024-05-01 03:00:00,SXP31F,2024-05-02 15:56:00,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,5.0,1,7.964800510850511,116,115.0,7,1,3,5,1,1,1,1,0,False,False,1.0,5,Wednesday,Thursday
2024-06-03 03:00:00,UVGAD2,,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,,3,7.964800510850511,83,,7,1,3,5,1,1,1,1,1,True,False,,6,Monday,
2024-07-03 03:00:00,M6H4D7,2024-07-02 17:22:00,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,7.0,3,7.964800510850511,53,54.0,7,1,3,5,1,1,1,1,0,False,False,-1.0,7,Wednesday,Tuesday
2024-08-03 03:00:00,QGUECO,2024-08-12 15:29:00,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,8.0,3,7.964800510850511,22,13.0,7,1,3,5,1,1,1,1,0,False,False,9.0,8,Saturday,Monday
2024-09-03 03:00:00,KLX1MX,,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,,3,7.964800510850511,-9,,7,1,3,5,1,1,1,1,1,True,True,,9,Tuesday,
2024-10-03 03:00:00,B0ORXY,,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,,3,7.964800510850511,-39,,7,1,3,5,1,1,1,1,1,True,True,,10,Thursday,
2024-11-03 03:00:00,Y96ESV,,1,Hamper pick up,1696017759011x829121027556972400,8,yes,"Arabic , English",1702664878906x831845457605711000,Male,Active,36-60,Family 37,,3,7.964800510850511,-70,,7,1,3,5,1,1,1,1,1,True,True,,11,Sunday,
2023-11-01 03:00:00,TKWHGC,2023-11-01 14:39:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,11.0,1,10.22661348424618,298,298.0,9,2,4,6,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-28 04:00:00,CWJD7C,2023-12-27 18:07:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,12.0,28,10.22661348424618,241,242.0,9,2,4,6,1,1,1,1,0,False,False,-1.0,12,Thursday,Wednesday
2024-02-01 04:00:00,8AK3J6,2024-01-31 19:26:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,1.0,1,10.22661348424618,206,207.0,9,2,4,6,1,1,1,1,0,False,False,-1.0,2,Thursday,Wednesday
2024-03-03 04:00:00,NDZUDG,2024-03-14 15:19:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,3.0,3,10.22661348424618,175,164.0,9,2,4,6,1,1,1,1,0,False,False,11.0,3,Sunday,Thursday
2024-04-01 03:00:00,LOEUR3,2024-04-23 15:37:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,4.0,1,10.22661348424618,146,124.0,9,2,4,6,1,1,1,1,0,False,False,22.0,4,Monday,Tuesday
2024-05-02 03:00:00,S7LDWF,2024-05-29 15:08:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,5.0,2,10.22661348424618,115,88.0,9,2,4,6,1,1,1,1,0,False,False,27.0,5,Thursday,Wednesday
2024-06-29 03:00:00,EJZLM3,,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,,29,10.22661348424618,57,,9,2,4,6,1,1,1,1,1,True,False,,6,Saturday,
2024-07-30 03:00:00,1FTY24,2024-07-30 15:10:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,7.0,30,10.22661348424618,26,26.0,9,2,4,6,1,1,1,1,0,False,False,0.0,7,Tuesday,Tuesday
2024-08-29 03:00:00,CV2L00,2024-08-12 14:23:00,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,8.0,29,10.22661348424618,-4,13.0,9,2,4,6,1,1,1,1,0,False,True,-17.0,8,Thursday,Monday
2024-09-29 03:00:00,60JZ2J,,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,,29,10.22661348424618,-35,,9,2,4,6,1,1,1,1,1,True,True,,9,Sunday,
2024-10-30 03:00:00,HXRMQM,,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,,30,10.22661348424618,-66,,9,2,4,6,1,1,1,1,1,True,True,,10,Wednesday,
2024-11-29 04:00:00,35D2PX,,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,,29,10.22661348424618,-96,,9,2,4,6,1,1,1,1,1,True,True,,11,Friday,
2024-12-30 04:00:00,W6MGCF,,1,Hamper pickup,1696016547489x150430120090828220,3,yes,Somali,1702664863378x794760370179519400,Female,Active,36-60,Family 38,,30,10.22661348424618,-127,,9,2,4,6,1,1,1,1,1,True,True,,12,Monday,
2023-11-01 03:00:00,0BA6ZV,2023-11-01 15:13:00,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,11.0,1,6.400782949037346,298,298.0,7,1,3,5,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-28 04:00:00,KGOK99,2023-12-27 18:09:00,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,12.0,28,6.400782949037346,241,242.0,7,1,3,5,1,1,1,1,0,False,False,-1.0,12,Thursday,Wednesday
2024-01-28 04:00:00,ERXFH1,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,210,,7,1,3,5,1,1,1,1,1,True,False,,1,Sunday,
2024-02-28 04:00:00,NUYMEB,2024-03-14 16:18:00,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,3.0,28,6.400782949037346,179,164.0,7,1,3,5,1,1,1,1,0,False,False,15.0,2,Wednesday,Thursday
2024-03-28 03:00:00,BI3790,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,150,,7,1,3,5,1,1,1,1,1,True,False,,3,Thursday,
2024-05-28 03:00:00,GPMKU5,2024-05-28 15:00:00,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,5.0,28,6.400782949037346,89,89.0,7,1,3,5,1,1,1,1,0,False,False,0.0,5,Tuesday,Tuesday
2024-06-28 03:00:00,VNDN3V,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,58,,7,1,3,5,1,1,1,1,1,True,False,,6,Friday,
2024-07-28 03:00:00,3EU8SI,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,28,,7,1,3,5,1,1,1,1,1,True,False,,7,Sunday,
2024-08-28 03:00:00,HP9PV4,2024-08-12 14:26:00,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,8.0,28,6.400782949037346,-3,13.0,7,1,3,5,1,1,1,1,0,False,True,-16.0,8,Wednesday,Monday
2024-09-28 03:00:00,YSMKX5,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,-34,,7,1,3,5,1,1,1,1,1,True,True,,9,Saturday,
2024-10-28 03:00:00,EJKBAO,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,-64,,7,1,3,5,1,1,1,1,1,True,True,,10,Monday,
2024-11-28 04:00:00,T9PRNJ,,1,Hamper pick up ,1696018348692x165974363105138020,2,yes,"Somali , English",1702664864673x402830364744177800,Female,Active,36-60,Family 39,,28,6.400782949037346,-95,,7,1,3,5,1,1,1,1,1,True,True,,11,Thursday,
2023-11-01 03:00:00,F8S8E0,2023-11-01 15:37:00,1,Hamper pickup,1696018347670x832384331822210600,2,yes,Turkish,1702664857849x366090631012803840,Female,Active,36-60,Family 40,11.0,1,9.39724515564929,298,298.0,7,1,2,4,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-11-01 03:00:00,5ET4JP,2023-11-01 15:44:00,1,Hamper pickup ,1696015556296x813019322802600200,6,yes,"Somali , English",1702664871120x196504639210852480,Female,Active,36-60,Family 41,11.0,1,6.133552438620187,298,298.0,8,0,3,5,1,0,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,NO22I2,,1,Hamper pickup ,1696015556296x813019322802600200,6,yes,"Somali , English",1702664871120x196504639210852480,Female,Active,36-60,Family 41,,1,6.133552438620187,268,,8,0,3,5,1,0,1,1,1,True,False,,12,Friday,
2023-11-01 03:00:00,X3FW6J,2023-11-01 15:47:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,11.0,1,9.129980037239934,298,298.0,11,1,5,7,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,GW1JSY,2024-02-01 17:23:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,2.0,1,9.129980037239934,268,206.0,11,1,5,7,1,1,1,1,0,False,False,62.0,12,Friday,Thursday
2024-01-01 04:00:00,X6IFYW,2024-01-02 18:43:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,1.0,1,9.129980037239934,237,236.0,11,1,5,7,1,1,1,1,0,False,False,1.0,1,Monday,Tuesday
2024-02-01 04:00:00,L9XDLH,,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,,1,9.129980037239934,206,,11,1,5,7,1,1,1,1,1,True,False,,2,Thursday,
2024-04-01 03:00:00,UO9G3E,2024-04-02 15:21:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,4.0,1,9.129980037239934,146,145.0,11,1,5,7,1,1,1,1,0,False,False,1.0,4,Monday,Tuesday
2024-05-01 03:00:00,OLYUJN,2024-05-02 13:57:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,5.0,1,9.129980037239934,116,115.0,11,1,5,7,1,1,1,1,0,False,False,1.0,5,Wednesday,Thursday
2024-06-03 03:00:00,P7W88R,2024-06-03 15:20:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,6.0,3,9.129980037239934,83,83.0,11,1,5,7,1,1,1,1,0,False,False,0.0,6,Monday,Monday
2024-07-03 03:00:00,X1FTS1,2024-07-03 13:39:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,7.0,3,9.129980037239934,53,53.0,11,1,5,7,1,1,1,1,0,False,False,0.0,7,Wednesday,Wednesday
2024-08-03 03:00:00,GXK0GV,2024-08-06 16:04:00,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,8.0,3,9.129980037239934,22,19.0,11,1,5,7,1,1,1,1,0,False,False,3.0,8,Saturday,Tuesday
2024-09-03 03:00:00,L9VVQH,,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,,3,9.129980037239934,-9,,11,1,5,7,1,1,1,1,1,True,True,,9,Tuesday,
2024-10-03 03:00:00,AWX82T,,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,,3,9.129980037239934,-39,,11,1,5,7,1,1,1,1,1,True,True,,10,Thursday,
2024-11-03 03:00:00,VTTYAH,,1,Hamper pickup ,1696013575732x172965758206224300,3,yes,"Somali , English",1702664915880x308292285282549800,Male,Active,19-35,Family 42,,3,9.129980037239934,-70,,11,1,5,7,1,1,1,1,1,True,True,,11,Sunday,
2023-11-01 03:00:00,WHO5LS,2023-11-01 15:50:00,1,Hamper pick up ,1696013592897x939249909049025400,7,yes,"Kurdish , English",1702664932728x443200094154957900,Female,Active,36-60,Family 43,11.0,1,9.005062004066609,298,298.0,9,1,3,6,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-11-01 03:00:00,Y4K0NA,2023-11-01 16:27:00,1,Hamper pickup,1696016552752x758289975585725600,7,yes,"Arabic , English",1702664939281x310965634826397800,Male,Closed,36-60,Family 44,11.0,1,7.564331216719152,298,298.0,6,0,0,2,1,0,0,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,2H9UUC,,1,Hamper pickup,1696016552752x758289975585725600,7,yes,"Arabic , English",1702664939281x310965634826397800,Male,Closed,36-60,Family 44,,1,7.564331216719152,268,,6,0,0,2,1,0,0,1,1,True,False,,12,Friday,
2023-11-01 03:00:00,5VJH3C,2023-11-01 16:35:00,1,Hamper pickup,1696015562121x276599626178129380,2,yes,Somali,1702664896287x758781147255347200,Female,Active,36-60,Family 45,11.0,1,9.167594863145492,298,298.0,10,1,4,7,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-11-01 03:00:00,64KRTK,2023-11-01 16:39:00,1,Hamper pick up ,1696016546201x876104237728284200,8,yes,Arabic,1702664870486x193670457440745500,Female,Active,36-60,Family 46,11.0,1,8.326966141794998,298,298.0,10,1,3,6,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,RJJ3GB,,1,Hamper pick up ,1696016546201x876104237728284200,8,yes,Arabic,1702664870486x193670457440745500,Female,Active,36-60,Family 46,,1,8.326966141794998,268,,10,1,3,6,1,1,1,1,1,True,False,,12,Friday,
2023-11-01 03:00:00,MI2RY4,2023-11-01 16:40:00,1,Hamper pik up ,1696015555563x617432716685066900,1,yes,Arabic,1702664870309x578205819588487400,Female,Active,60+,Family 47,11.0,1,6.490007204495179,298,298.0,10,1,3,6,1,1,1,1,0,False,False,0.0,11,Wednesday,Wednesday
2023-11-01 03:00:00,L666FS,2023-11-01 18:30:00,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,11.0,1,10.434291074931988,298,298.0,1,0,0,0,0,0,0,0,0,False,False,0.0,11,Wednesday,Wednesday
2023-12-01 04:00:00,JUADZQ,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,268,,1,0,0,0,0,0,0,0,1,True,False,,12,Friday,
2024-01-01 04:00:00,V8HNC3,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,237,,1,0,0,0,0,0,0,0,1,True,False,,1,Monday,
2024-02-01 04:00:00,ANQN59,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,206,,1,0,0,0,0,0,0,0,1,True,False,,2,Thursday,
2024-03-01 04:00:00,TS950H,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,177,,1,0,0,0,0,0,0,0,1,True,False,,3,Friday,
2024-04-01 03:00:00,YW43EH,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,146,,1,0,0,0,0,0,0,0,1,True,False,,4,Monday,
2024-05-01 03:00:00,UPIX0L,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,116,,1,0,0,0,0,0,0,0,1,True,False,,5,Wednesday,
2024-06-01 03:00:00,PAA17C,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,85,,1,0,0,0,0,0,0,0,1,True,False,,6,Saturday,
2024-07-01 03:00:00,5RRC4G,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,55,,1,0,0,0,0,0,0,0,1,True,False,,7,Monday,
2024-08-01 03:00:00,C70K5B,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,24,,1,0,0,0,0,0,0,0,1,True,False,,8,Thursday,
2024-09-01 03:00:00,FCHOD6,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,-7,,1,0,0,0,0,0,0,0,1,True,True,,9,Sunday,
2024-10-01 03:00:00,RUDENX,,1,Hamper pick up ,1696014621041x526371880311175400,2,yes,Persian,1702664959861x664916088705753200,Male,Active,19-35,Family 48,,1,10.434291074931988,-37,,1,0,0,0,0,0,0,0,1,True,True,,10,Tuesday,
